IP,timestamp,method,uri,status_code,bytes
40.77.167.170,1/22/2019 7:54,GET,/filter,301,178
163.172.156.132,1/22/2019 7:54,GET,/image/33753,200,4537
54.36.148.247,1/22/2019 7:54,GET,"/filter/b5,b711,p6213",200,35675
63.143.42.242,1/22/2019 7:54,HEAD,/,200,0
5.211.141.110,1/22/2019 7:54,GET,/image/817/mainSlideMobile,200,68622
5.211.141.110,1/22/2019 7:54,GET,/image/816/mainSlideMobile,200,68613
17.58.102.43,1/22/2019 7:54,GET,/filter/b571%2Cb288%2Cb70%2Cb35%2Cb586%2Cb599%2Cb228%2Cb245%2Cb424%2Cb522%2Cb158%2Cb468%2Cb155%2Cb131%2Cb462%2Cb482,200,38407
163.172.156.132,1/22/2019 7:54,GET,/image/33749,200,4125
89.43.0.4,1/22/2019 7:54,GET,/static/images/favicon.ico,200,152
5.160.1.130,1/22/2019 7:54,GET,/,200,30719
89.43.0.4,1/22/2019 7:54,GET,/manifest.json,200,110
54.36.149.104,1/22/2019 7:54,GET,/product/34039/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%AF%D9%88%D9%82%D9%84%D9%88-%D8%AF%DB%8C%D9%BE%D9%88%DB%8C%D9%86%D8%AA-%D9%85%D8%AF%D9%84-D4i-NR14D4I-NF14D4I,200,42225
163.172.156.132,1/22/2019 7:54,GET,/image/29386,200,5026
34.228.233.60,1/22/2019 7:54,GET,/image/919/article/100x100,200,16765
46.100.248.130,1/22/2019 7:54,GET,/image/28994/productType,200,13296
46.51.108.149,1/22/2019 7:54,GET,/image/33888,200,3975
2.191.96.86,1/22/2019 7:54,GET,/basket/storeCustomerInformationWithoutRegistration,302,0
5.160.1.130,1/22/2019 7:54,GET,/settings/logo,200,4120
5.106.252.201,1/22/2019 7:54,GET,/image/28108,200,3422
83.123.67.34,1/22/2019 7:54,GET,/image/33888,200,3975
5.160.1.130,1/22/2019 7:54,GET,/image/8727/specialSale,200,11
5.160.1.130,1/22/2019 7:54,GET,/image/8727/specialSale,200,11
5.160.1.130,1/22/2019 7:54,GET,/image/8727/specialSale,200,11
66.249.66.92,1/22/2019 7:54,GET,/filter/b481%2Cb226%2Cb570%2Cb598%2Cstexists%2Cb880%2Cb270%2Cb99%2Cb261%2Cb249%2Cb20%2Cb701%2Cb42%2Cb879%2Cb548%2Cb183%2Cb88%2Cb308%2Cb103%2Cb1%2Cb126%2Cb523%2Cb900%2Cb188%2Cb703%2Cb890%2Cb148%2Cb256%2Cb651%2Cb41%2Cb647%2Cb22%2Cb613%2Cb221%2Cb36%2Cb614%2Cb216%2Cb136%2Cb151%2Cb185%2Cb32%2Cb441%2Cb143%2Cb648%2Cb203%2Cb877%2Cb209%2Cb231%2Cb484%2Cb543%2Cb258%2Cb152%2Cb5%2Cb43%2Cb80%2Cb74%2Cb542%2Cb192%2Cb435%2Cb584%2Cb50%2Cb19%2Cb610%2Cb219%2Cb723,200,40419
46.100.248.130,1/22/2019 7:54,GET,/favicon.ico,200,0
5.208.189.109,1/22/2019 7:54,GET,/m/search/%D8%B4%D8%A7%D9%85%D9%BE%D9%88%D8%A7%DB%8C%D8%B1%D9%88%DA%A9%D8%B3,200,16997
40.77.192.69,1/22/2019 7:54,GET,/image/156/article/100x100,200,7114
66.249.66.194,1/22/2019 7:54,GET,/siteMap/images/22,200,31005
66.249.66.194,1/22/2019 7:54,GET,"/m/filter/b126,p3",200,19301
5.126.156.44,1/22/2019 7:54,GET,/image/11947,200,4167
2.191.96.86,1/22/2019 7:54,GET,/basket/checkout,200,20381
5.208.189.109,1/22/2019 7:54,GET,/static/images/guarantees/goodShopping.png,200,6496
2.190.235.129,1/22/2019 7:54,GET,/image/54492/productModel/150x150,200,1933
2.190.235.129,1/22/2019 7:54,GET,/image/62913/productModel/150x150,200,2475
5.208.189.109,1/22/2019 7:54,GET,/static/images/guarantees/warranty.png,200,5807
66.249.66.91,1/22/2019 7:54,GET,/filter/b481%2Cb874%2Cb32%2Cb226%2Cb136%2Cb570%2Cb598%2Cb180%2Cb615%2Cb103%2Cb80%2Cb213%2Cb597%2Cb724%2Cb135%2Cb877%2Cb497%2Cb435%2Cb194%2Cb861%2Cb256%2Cb854%2Cb198%2Cb679%2Cb88%2Cb441%2Cb6%2Cb221%2Cb645%2Cb219%2Cb50%2Cb192%2Cstexists%2Cb203%2Cb202%2Cb795%2Cb20%2Cb8%2Cb63%2Cb904%2Cb596,200,40805
66.249.66.194,1/22/2019 7:54,GET,/m/filter/p73,302,0
5.160.1.130,1/22/2019 7:54,GET,/site/alexaGooleAnalitic,200,323
5.160.1.130,1/22/2019 7:54,GET,/site/enamad,200,278
5.208.189.109,1/22/2019 7:54,GET,/static/images/guarantees/bestPrice.png,200,7356
2.183.205.101,1/22/2019 7:54,GET,/browse/big-kitchen-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%A8%D8%B2%D8%B1%DA%AF-%D8%A2%D8%B4%D9%BE%D8%B2%D8%AE%D8%A7%D9%86%D9%87,302,0
5.208.189.109,1/22/2019 7:54,GET,/static/images/guarantees/support.png,200,6454
5.208.189.109,1/22/2019 7:54,GET,/static/images/guarantees/fastDelivery.png,200,7713
86.107.94.16,1/22/2019 7:54,GET,/m/browse/appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D9%85%D9%86%D8%B2%D9%84,200,16641
31.47.38.22,1/22/2019 7:54,GET,/filter,200,33710
66.249.66.195,1/22/2019 7:54,GET,/filter,301,178
91.99.72.15,1/22/2019 7:54,GET,/product/6408/7377/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%A7%D8%B5%D9%84%D8%A7%D8%AD-%D8%A8%D8%AF%D9%86-%D9%BE%D8%A7%D9%86%D8%A7%D8%B3%D9%88%D9%86%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-ES2265A,200,42904
66.249.66.91,1/22/2019 7:54,GET,/filter/b481%2Cb226%2Cb570%2Cb598%2Cstexists%2Cb880%2Cb270%2Cb99%2Cb261%2Cb249%2Cb20%2Cb701%2Cb42%2Cb879%2Cb548%2Cb183%2Cb88%2Cb308%2Cb103%2Cb1%2Cb126%2Cb523%2Cb900%2Cb188%2Cb703%2Cb890%2Cb148%2Cb651%2Cb41%2Cb647%2Cb22%2Cb613%2Cb221%2Cb36%2Cb614%2Cb3%2Cb216%2Cb151%2Cb185%2Cb32%2Cb441%2Cb143%2Cb648%2Cb203%2Cb877%2Cb209%2Cb231%2Cb147%2Cb484%2Cb543%2Cb258%2Cb795%2Cb152%2Cb5%2Cb80%2Cb74%2Cb542%2Cb435%2Cb584%2Cb50%2Cb19%2Cb238%2Cb135%2Cb63%2Cb82,200,41836
5.208.189.109,1/22/2019 7:54,GET,/static/css/font/wyekan/font.woff,200,28536
54.36.148.253,1/22/2019 7:54,GET,/filter/b125%2Cb50%2Cp42%2Cv1%7C%D9%85%D8%B4%DA%A9%DB%8C,200,32680
195.181.169.141,1/22/2019 7:54,GET,/rapidGrails/jsonList,200,1364
31.47.38.22,1/22/2019 7:54,GET,/image/175/productTypeType,200,11049
40.77.167.170,1/22/2019 7:54,GET,/filter/p5713,200,33438
31.47.38.22,1/22/2019 7:54,GET,/image/63144/productModel/150x150,200,4399
31.47.38.22,1/22/2019 7:54,GET,/image/60714/productModel/150x150,200,4667
31.47.38.22,1/22/2019 7:54,GET,/image/63127/productModel/150x150,200,4005
31.47.38.22,1/22/2019 7:54,GET,/image/61861/productModel/150x150,200,3636
31.47.38.22,1/22/2019 7:54,GET,/image/65057/productModel/150x150,200,3415
31.47.38.22,1/22/2019 7:54,GET,/image/61557/productModel/150x150,200,4043
31.47.38.22,1/22/2019 7:54,GET,/image/64839/productModel/150x150,200,1836
31.47.38.22,1/22/2019 7:54,GET,/image/65053/productModel/150x150,200,3177
31.47.38.22,1/22/2019 7:54,GET,/image/61555/productModel/150x150,200,4262
31.47.38.22,1/22/2019 7:54,GET,/image/60715/productModel/150x150,200,4603
31.47.38.22,1/22/2019 7:54,GET,/image/61554/productModel/150x150,200,4355
31.47.38.22,1/22/2019 7:54,GET,/image/63922/productModel/150x150,200,3776
31.47.38.22,1/22/2019 7:54,GET,/image/61556/productModel/150x150,200,4387
54.36.148.186,1/22/2019 7:54,GET,/filter/p5508%2Cv1%7C%D8%B3%D9%81%DB%8C%D8%AF%20%D8%B3%D8%A8%D8%B2%2Cv1%7C%20%20%D9%85%D8%B4%DA%A9%DB%8C,200,33624
31.47.38.22,1/22/2019 7:54,GET,/settings/logo,200,4120
2.190.235.129,1/22/2019 7:54,GET,/image/62914/productModel/150x150,200,2117
2.190.235.129,1/22/2019 7:54,GET,/image/62916/productModel/150x150,200,2470
5.123.60.156,1/22/2019 7:54,GET,/image/33888,200,3975
2.183.205.101,1/22/2019 7:54,GET,/m/browse/big-kitchen-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%A8%D8%B2%D8%B1%DA%AF-%D8%A2%D8%B4%D9%BE%D8%B2%D8%AE%D8%A7%D9%86%D9%87,200,16632
5.115.212.221,1/22/2019 7:54,GET,/image/48426/productModel/200x200,200,3837
91.99.72.15,1/22/2019 7:54,GET,/product/30032/59599/%D8%A7%D8%AA%D9%88-%D8%A8%D8%AE%D8%A7%D8%B1-%D8%A8%D9%88%D8%B4-%D9%85%D8%AF%D9%84-TDA7030214,200,42707
40.77.167.170,1/22/2019 7:54,GET,/image/get,200,8528
5.115.212.221,1/22/2019 7:54,GET,/image/10121/productModel/200x200,200,3393
5.208.189.109,1/22/2019 7:54,GET,/settings/logo,200,4120
5.208.189.109,1/22/2019 7:54,GET,/static/images/amp/instagram.png,200,7146
5.208.189.109,1/22/2019 7:54,GET,/static/images/amp/telegram.png,200,4859
5.208.189.109,1/22/2019 7:54,GET,/static/images/amp/blog.png,200,3863
5.123.164.214,1/22/2019 7:54,GET,/static/images/amp/instagram.png,200,7146
5.123.164.214,1/22/2019 7:54,GET,/static/images/amp/blog.png,200,3863
5.123.164.214,1/22/2019 7:54,GET,/static/images/amp/telegram.png,200,4859
2.191.96.86,1/22/2019 7:54,GET,/static/images/guarantees/goodShopping.png,200,6496
217.218.175.165,1/22/2019 7:54,GET,/image/59381/productModel/150x150,200,2305
217.218.175.165,1/22/2019 7:54,GET,/image/59395/productModel/150x150,200,2957
66.249.66.194,1/22/2019 7:54,GET,"/m/filter/b126,p6,v1%7C%D8%B3%D9%81%DB%8C%D8%AF.",200,18682
217.218.175.165,1/22/2019 7:54,GET,/image/59385/productModel/150x150,200,2444
217.218.175.165,1/22/2019 7:54,GET,/image/59391/productModel/150x150,200,2957
2.191.96.86,1/22/2019 7:54,GET,/static/images/guarantees/warranty.png,200,5807
217.218.175.165,1/22/2019 7:54,GET,/image/59383/productModel/150x150,200,2444
5.208.189.109,1/22/2019 7:54,GET,/amp-helper-frame.html,200,133
5.208.189.109,1/22/2019 7:54,GET,/static/images/amp/third-party/footer-mobile.png,200,62894
217.218.175.165,1/22/2019 7:54,GET,/image/59382/productModel/150x150,200,2444
217.218.175.165,1/22/2019 7:54,GET,/image/59365/productModel/150x150,200,3255
217.218.175.165,1/22/2019 7:54,GET,/image/59393/productModel/150x150,200,2957
204.18.201.252,1/22/2019 7:54,GET,/image/30322,200,2960
217.218.175.165,1/22/2019 7:54,GET,/image/59364/productModel/150x150,200,3255
2.191.96.86,1/22/2019 7:54,GET,/settings/logo,200,4120
2.183.205.101,1/22/2019 7:54,GET,/static/css/font/wyekan/font.woff,200,28536
217.218.175.165,1/22/2019 7:54,GET,/image/59390/productModel/150x150,200,2957
217.218.175.165,1/22/2019 7:54,GET,/image/59363/productModel/150x150,200,3255
217.218.175.165,1/22/2019 7:54,GET,/image/59388/productModel/150x150,200,2824
217.218.175.165,1/22/2019 7:54,GET,/image/59347/productModel/150x150,200,3193
217.218.175.165,1/22/2019 7:54,GET,/image/59326/productModel/150x150,200,2200
217.218.175.165,1/22/2019 7:54,GET,/image/59346/productModel/150x150,200,3193
17.58.102.43,1/22/2019 7:54,GET,"/filter/b571,b288,b70,b57,b226,b259,b58,b316,b550,b376,b594,b52,b497",200,38182
217.218.175.165,1/22/2019 7:54,GET,/image/59360/productModel/150x150,200,3255
5.160.1.130,1/22/2019 7:54,GET,/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,200,37207
5.208.189.109,1/22/2019 7:54,GET,/image/1218/mainSlideMobile,200,68123
217.218.175.165,1/22/2019 7:54,GET,/image/59380/productModel/150x150,200,2305
5.106.252.201,1/22/2019 7:54,GET,/image/28088,200,3829
217.218.175.165,1/22/2019 7:54,GET,/image/59359/productModel/150x150,200,2413
217.218.175.165,1/22/2019 7:54,GET,/image/59325/productModel/150x150,200,2200
5.112.149.132,1/22/2019 7:54,GET,/image/33888,200,3975
217.218.175.165,1/22/2019 7:54,GET,/image/59343/productModel/150x150,200,3193
5.160.1.130,1/22/2019 7:54,GET,/settings/logo,200,4120
5.160.1.130,1/22/2019 7:54,GET,/image/62423/productModel/150x150,200,4911
2.183.205.101,1/22/2019 7:54,GET,/static/images/guarantees/goodShopping.png,200,6496
5.160.1.130,1/22/2019 7:54,GET,/image/61511/productModel/150x150,200,2916
5.160.1.130,1/22/2019 7:54,GET,/image/48401/productModel/150x150,200,2820
5.160.1.130,1/22/2019 7:54,GET,/image/54277/productModel/150x150,200,2146
5.160.1.130,1/22/2019 7:54,GET,/image/59280/productModel/150x150,200,2254
5.160.1.130,1/22/2019 7:54,GET,/image/59474/productModel/150x150,200,2432
5.160.1.130,1/22/2019 7:54,GET,/image/56742/productModel/150x150,200,2696
2.191.96.86,1/22/2019 7:54,GET,/static/images/amp/third-party/footer-mobile.png,200,32410
2.183.205.101,1/22/2019 7:54,GET,/static/images/guarantees/warranty.png,200,5807
5.160.1.130,1/22/2019 7:54,GET,/image/2512/productModel/150x150,200,3219
5.160.1.130,1/22/2019 7:54,GET,/image/41/productModel/150x150,200,3076
5.160.1.130,1/22/2019 7:54,GET,/image/65327/productModel/150x150,200,2686
5.160.1.130,1/22/2019 7:54,GET,/image/56847/productModel/150x150,200,2259
5.160.1.130,1/22/2019 7:54,GET,/image/34195/productModel/150x150,200,2708
5.160.1.130,1/22/2019 7:54,GET,/image/61531/productModel/150x150,200,3034
2.183.205.101,1/22/2019 7:54,GET,/static/images/guarantees/bestPrice.png,200,7356
5.160.1.130,1/22/2019 7:54,GET,/image/57335/productModel/150x150,200,3719
5.160.1.130,1/22/2019 7:54,GET,/image/7764/productModel/150x150,200,3906
2.183.205.101,1/22/2019 7:54,GET,/static/images/guarantees/support.png,200,6454
2.183.205.101,1/22/2019 7:54,GET,/static/images/guarantees/fastDelivery.png,200,7713
5.160.1.130,1/22/2019 7:54,GET,/image/32379/productModel/150x150,200,2632
5.160.1.130,1/22/2019 7:54,GET,/image/62360/productModel/150x150,200,3542
91.99.72.15,1/22/2019 7:54,GET,/product/22594,200,42247
5.160.1.130,1/22/2019 7:54,GET,/image/57553/productModel/150x150,200,3632
5.160.1.130,1/22/2019 7:54,GET,/image/9480/productModel/150x150,200,3442
5.160.1.130,1/22/2019 7:54,GET,/image/36126/productModel/150x150,200,2888
17.58.102.43,1/22/2019 7:54,GET,/filter/b211%2Cb502%2Cb229%2Cb367%2Cb282%2Cb399%2Cb515%2Cb487%2Cb428%2Cb267%2Cb288%2Cb301%2Cb290%2Cb450%2Cb234%2Cb18%2Cb482%2Cb548%2Cb741,200,38220
5.115.212.221,1/22/2019 7:54,GET,/image/62280/productModel/200x200,200,3396
5.160.1.130,1/22/2019 7:54,GET,/image/8710/specialSale,200,11
5.160.1.130,1/22/2019 7:54,GET,/image/8710/specialSale,200,11
5.160.1.130,1/22/2019 7:54,GET,/image/8710/specialSale,200,11
2.191.96.86,1/22/2019 7:54,GET,/province/json,200,5212
5.208.189.109,1/22/2019 7:54,GET,/image/1210/mainSlideMobile,200,66326
5.115.212.221,1/22/2019 7:54,GET,/image/62978/productModel/200x200,200,3127
5.208.189.109,1/22/2019 7:54,GET,/image/1215/mainSlideMobile,200,69159
5.113.21.227,1/22/2019 7:54,GET,/m/product/28600/57455/%D8%A7%D8%AC%D8%A7%D9%82-%DA%AF%D8%A7%D8%B2-%D8%B5%D9%81%D8%AD%D9%87-%D8%A7%DB%8C-%D8%AF%D8%A7%D8%AA%DB%8C%D8%B3-%D9%85%D8%AF%D9%84-DS-511,200,21220
5.208.189.109,1/22/2019 7:54,GET,/favicon.ico,200,0
2.191.96.86,1/22/2019 7:54,GET,/basket/provinces,200,444
204.18.201.252,1/22/2019 7:54,GET,/product/30322/60000/%D8%A2%D8%A8%D8%B3%D8%B1%D8%AF%DA%A9%D9%86-%D8%A7%DB%8C%D8%B3%D8%AA%D8%A7%D8%AF%D9%87-%D8%A7%DB%8C%D8%B3%D8%AA%DA%A9%D9%88%D9%84-%D9%85%D8%AF%D9%84-TM-CW409,302,0
2.191.96.86,1/22/2019 7:54,GET,/basket/cities,200,389
77.77.81.105,1/22/2019 7:54,GET,/image/34241,200,3836
40.77.167.170,1/22/2019 7:54,GET,/image/13163,200,193301
66.249.66.194,1/22/2019 7:54,GET,/product/9822/%D8%A2%D8%A8%D9%85%DB%8C%D9%88%D9%87-%DA%AF%DB%8C%D8%B1%DB%8C-%D8%AA%DA%A9-%DA%A9%D8%A7%D8%B1%D9%87-%D9%BE%D8%A7%D9%86%D8%A7%D8%B3%D9%88%D9%86%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-Panasonic-Juicer-MJ-DJ01,200,42864
5.160.1.130,1/22/2019 7:54,GET,/site/enamad,200,278
2.191.96.86,1/22/2019 7:54,GET,/favicon.ico,200,0
51.38.82.191,1/22/2019 7:54,GET,/image/33888,200,3975
195.181.169.141,1/22/2019 7:54,GET,/rapidGrails/jsonList,200,1459
66.249.66.92,1/22/2019 7:54,GET,/filter/b481%2Cb226%2Cb570%2Cb598%2Cstexists%2Cb880%2Cb270%2Cb261%2Cb249%2Cb20%2Cb701%2Cb42%2Cb879%2Cb548%2Cb183%2Cb88%2Cb308%2Cb103%2Cb1%2Cb126%2Cb523%2Cb900%2Cb188%2Cb703%2Cb890%2Cb148%2Cb256%2Cb651%2Cb41%2Cb647%2Cb22%2Cb613%2Cb221%2Cb36%2Cb614%2Cb3%2Cb216%2Cb151%2Cb185%2Cb32%2Cb441%2Cb143%2Cb648%2Cb203%2Cb877%2Cb209%2Cb231%2Cb147%2Cb484%2Cb543%2Cb258%2Cb795%2Cb152%2Cb5%2Cb43%2Cb80%2Cb74%2Cb542%2Cb435%2Cb584%2Cb50%2Cb19%2Cb238%2Cp6213,200,37848
5.160.1.130,1/22/2019 7:54,GET,/site/alexaGooleAnalitic,200,323
2.183.205.101,1/22/2019 7:54,GET,/image/5/productType/240x180,200,11487
2.183.205.101,1/22/2019 7:54,GET,/image/3/productType/240x180,200,11347
2.183.205.101,1/22/2019 7:54,GET,/image/4/productType/240x180,200,10857
2.183.205.101,1/22/2019 7:54,GET,/image/6/productType/240x180,200,9916
2.183.205.101,1/22/2019 7:54,GET,/image/7/productType/240x180,200,12590
2.183.205.101,1/22/2019 7:54,GET,/settings/logo,200,4120
204.18.201.252,1/22/2019 7:54,GET,/m/product/30322/60000/%D8%A2%D8%A8%D8%B3%D8%B1%D8%AF%DA%A9%D9%86-%D8%A7%DB%8C%D8%B3%D8%AA%D8%A7%D8%AF%D9%87-%D8%A7%DB%8C%D8%B3%D8%AA%DA%A9%D9%88%D9%84-%D9%85%D8%AF%D9%84-TM-CW409,200,20936
91.99.72.15,1/22/2019 7:54,GET,/product/28000,200,42178
157.55.39.4,1/22/2019 7:54,GET,/image/14628,200,22431
34.228.233.60,1/22/2019 7:54,GET,/browse/hairpin/%D8%B3%D9%86%D8%AC%D8%A7%D9%82-%D9%85%D9%88,200,31551
5.113.21.227,1/22/2019 7:54,GET,/settings/logo,200,4120
5.160.157.20,1/22/2019 7:54,GET,/filter,301,178
5.160.157.20,1/22/2019 7:54,GET,/filter,301,178
2.183.205.101,1/22/2019 7:54,GET,/amp-helper-frame.html,200,133
86.107.94.16,1/22/2019 7:54,GET,/settings/logo,200,4120
86.107.94.16,1/22/2019 7:54,GET,/image/1422/productType/240x180,200,8281
86.107.94.16,1/22/2019 7:54,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it,404,0
40.77.167.13,1/22/2019 7:54,GET,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b221,b261,b291,b481,b52,b548,b598,b614,b615,b74,b77,b83",200,39058
5.113.21.227,1/22/2019 7:54,GET,/image/28600,200,32343
86.107.94.16,1/22/2019 7:54,GET,/image/4515/productType/240x180,200,14266
86.107.94.16,1/22/2019 7:54,GET,/image/49/productType/240x180,200,11924
86.107.94.16,1/22/2019 7:54,GET,/image/48/productType/240x180,200,9054
34.228.233.60,1/22/2019 7:54,GET,/static/bundle-bundle_site_head.css,200,55531
172.20.2.174,1/22/2019 7:54,GET,/site/ping,200,4
77.77.81.105,1/22/2019 7:54,GET,/image/34219,200,4012
2.183.205.101,1/22/2019 7:54,GET,/image/1218/mainSlideMobile,200,68123
99.246.134.169,1/22/2019 7:54,GET,/site/searchAutoComplete,499,0
66.249.66.91,1/22/2019 7:54,GET,/filter/b481%2Cb226%2Cb570%2Cb598%2Cstexists%2Cb880%2Cb270%2Cb99%2Cb261%2Cb249%2Cb20%2Cb701%2Cb42%2Cb879%2Cb548%2Cb183%2Cb88%2Cb308%2Cb103%2Cb1%2Cb126%2Cb523%2Cb900%2Cb188%2Cb703%2Cb890%2Cb148%2Cb256%2Cb651%2Cb41%2Cb647%2Cb22%2Cb613%2Cb221%2Cb614%2Cb3%2Cb136%2Cb151%2Cb185%2Cb32%2Cb441%2Cb143%2Cb648%2Cb203%2Cb877%2Cb209%2Cb231%2Cb484%2Cb543%2Cb258%2Cb795%2Cb152%2Cb5%2Cb43%2Cb80%2Cb74%2Cb192%2Cb435%2Cb584%2Cb50%2Cb19%2Cb610%2Cb219%2Cb603%2Cb904%2Cb215,200,40963
204.18.201.252,1/22/2019 7:54,GET,/settings/logo,200,4120
99.246.134.169,1/22/2019 7:54,GET,/site/searchAutoComplete,200,0
5.160.1.130,1/22/2019 7:54,GET,/browse/big-kitchen-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%A8%D8%B2%D8%B1%DA%AF-%D8%A2%D8%B4%D9%BE%D8%B2%D8%AE%D8%A7%D9%86%D9%87,200,35352
99.246.134.169,1/22/2019 7:54,GET,/site/searchAutoComplete,200,0
40.77.167.170,1/22/2019 7:54,GET,"/filter/b148,b149,b656",200,36849
91.99.72.15,1/22/2019 7:54,GET,/product/28156/56917/%D9%87%D9%88%D8%AF-%D8%B4%D9%88%D9%85%DB%8C%D9%86%D9%87-%D8%A7%DB%8C-%D8%A8%DB%8C%D9%85%DA%A9%D8%AB-%D9%85%D8%AF%D9%84-B2028U,200,43320
40.77.167.13,1/22/2019 7:54,GET,"/filter/b299,b3,b36,p5506",200,37373
99.246.134.169,1/22/2019 7:54,GET,/site/searchAutoComplete,200,0
17.58.102.43,1/22/2019 7:54,GET,/robots.txt,200,94
89.35.59.177,1/22/2019 7:54,GET,/image/33888,200,3975
5.160.1.130,1/22/2019 7:54,GET,/settings/logo,200,4120
91.99.72.15,1/22/2019 7:54,GET,/product/8049/9993/%D8%A7%D8%AC%D8%A7%D9%82-%DA%AF%D8%A7%D8%B2-%D9%85%D8%A8%D9%84%D9%87-%D9%84%D9%88%D9%81%D8%B1%D8%A7-%D9%85%D8%AF%D9%84-CBBG96G2VG-Ci521,200,41631
5.160.1.130,1/22/2019 7:54,GET,/image/56285/productModel/150x150,200,2428
5.160.1.130,1/22/2019 7:54,GET,/image/56248/productModel/150x150,200,2449
5.160.1.130,1/22/2019 7:54,GET,/image/57848/productModel/150x150,200,4912
157.55.39.4,1/22/2019 7:54,GET,/image/7808,200,139542
5.160.1.130,1/22/2019 7:54,GET,/image/61869/productModel/150x150,200,2571
5.160.1.130,1/22/2019 7:54,GET,/image/44516/productModel/150x150,200,3122
2.183.205.101,1/22/2019 7:54,GET,/image/1178/mainSlideMobile,200,63043
5.160.1.130,1/22/2019 7:54,GET,/image/57810/productModel/150x150,200,3410
5.160.1.130,1/22/2019 7:54,GET,/image/11581/productModel/150x150,200,3359
5.160.1.130,1/22/2019 7:54,GET,/image/56387/productModel/150x150,200,3339
5.160.1.130,1/22/2019 7:54,GET,/image/54258/productModel/150x150,200,3811
5.160.1.130,1/22/2019 7:54,GET,/image/62149/productModel/150x150,200,3795
5.123.164.214,1/22/2019 7:54,GET,/static/images/amp/third-party/footer-mobile.png,200,62894
5.160.1.130,1/22/2019 7:54,GET,/image/63032/productModel/150x150,200,2099
40.77.167.13,1/22/2019 7:54,GET,/filter,301,178
5.160.1.130,1/22/2019 7:54,GET,/image/50166/productModel/150x150,200,5331
86.107.94.16,1/22/2019 7:54,GET,/image/797/mainSlideMobile,200,59758
5.160.1.130,1/22/2019 7:54,GET,/image/61894/productModel/150x150,200,2700
5.113.21.227,1/22/2019 7:54,GET,/image/57122/productModel/150x150,200,4534
5.160.1.130,1/22/2019 7:54,GET,/discountLabel/get/3,200,4336
5.113.21.227,1/22/2019 7:54,GET,/image/57130/productModel/150x150,200,4399
99.246.134.169,1/22/2019 7:54,GET,/site/prepareSearch,302,0
40.77.167.170,1/22/2019 7:54,GET,/filter/b181%2Cb442%2Cb567%2Cb43,200,37494
5.113.21.227,1/22/2019 7:54,GET,/image/57132/productModel/150x150,200,4387
66.249.66.194,1/22/2019 7:54,GET,"/m/filter/b168,p2597",200,18748
34.228.233.60,1/22/2019 7:54,GET,/site/alexaGooleAnalitic,200,323
66.249.66.92,1/22/2019 7:54,GET,/filter/b481%2Cb226%2Cb570%2Cb598%2Cstexists%2Cb880%2Cb270%2Cb261%2Cb249%2Cb20%2Cb42%2Cb879%2Cb548%2Cb183%2Cb88%2Cb308%2Cb103%2Cb1%2Cb126%2Cb523%2Cb900%2Cb188%2Cb703%2Cb890%2Cb148%2Cb256%2Cb651%2Cb41%2Cb647%2Cb22%2Cb613%2Cb221%2Cb36%2Cb614%2Cb3%2Cb216%2Cb151%2Cb185%2Cb32%2Cb441%2Cb143%2Cb648%2Cb203%2Cb877%2Cb209%2Cb231%2Cb147%2Cb484%2Cb543%2Cb258%2Cb795%2Cb152%2Cb5%2Cb43%2Cb80%2Cb74%2Cb542%2Cb435%2Cb584%2Cb50%2Cb19%2Cb238%2Cb903%2Cb619,200,41846
2.183.205.101,1/22/2019 7:54,GET,/favicon.ico,200,0
54.36.149.59,1/22/2019 7:54,GET,/product/33606/%D8%AA%D9%84%D9%88%DB%8C%D8%B2%DB%8C%D9%88%D9%86-%D8%A7%D9%84-%D8%A7%DB%8C-%D8%AF%DB%8C-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-%D9%85%D8%AF%D9%84-55NU8950-Ultra-HD-4K,200,43828
99.246.134.169,1/22/2019 7:54,GET,/search/%D8%A8%D8%A7%D8%AA%D8%B1%DB%8C/p59,404,33664
66.249.66.92,1/22/2019 7:54,GET,/static/css/font/wyekan/font.woff,304,0
157.55.39.4,1/22/2019 7:54,GET,/image/5352,301,178
94.24.82.90,1/22/2019 7:54,GET,/image/20166,200,3415
99.246.134.169,1/22/2019 7:54,GET,/settings/logo,200,4120
86.107.94.16,1/22/2019 7:54,GET,/image/788/mainSlideMobile,200,60795
66.249.66.194,1/22/2019 7:54,GET,"/filter/b665,p10",200,30816
5.160.1.130,1/22/2019 7:54,GET,/site/alexaGooleAnalitic,200,323
