Index,ip,timestamp,method,uri,status_code,bytes,Label_Text,Anomaly_Score,request_count,error_4xx_rate,error_5xx_rate,avg_payload_bytes,max_payload_bytes,unique_uri_count,suspicious_flag_count
77742,66.249.66.194,1/22/2019 7:41,GET,/m/browse/meat-grinder/%DA%86%D8%B1%D8%AE-%DA%AF%D9%88%D8%B4%D8%AA,200,19541,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77743,66.249.66.194,1/22/2019 7:41,GET,/filter/p65%2Cv579%7CLED%2Cb126%2Cb43%2Cv578%7CUltra%20HD%20-%204K,302,0,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77744,5.217.174.115,1/22/2019 7:41,GET,/image/63384/productModel/200x200,200,5954,Normal,0.272271732,12,0,0,7503.083333,19421,12,0
77745,5.217.174.115,1/22/2019 7:41,GET,/image/60834/productModel/200x200,200,7204,Normal,0.272271732,12,0,0,7503.083333,19421,12,0
77746,5.217.174.115,1/22/2019 7:41,GET,/image/56599/productModel/200x200,200,9469,Normal,0.272271732,12,0,0,7503.083333,19421,12,0
77747,5.217.174.115,1/22/2019 7:41,GET,/image/61820/productModel/200x200,200,6543,Normal,0.272271732,12,0,0,7503.083333,19421,12,0
77748,5.114.49.193,1/22/2019 7:41,GET,/static/images/guarantees/goodShopping.png,200,6496,Normal,0.232921506,24,0,0,8490.833333,62894,23,0
77749,5.114.49.193,1/22/2019 7:41,GET,/static/images/guarantees/warranty.png,200,5807,Normal,0.232921506,24,0,0,8490.833333,62894,23,0
77750,5.217.174.115,1/22/2019 7:41,GET,/image/55272/productModel/200x200,200,8112,Normal,0.272271732,12,0,0,7503.083333,19421,12,0
77751,5.217.174.115,1/22/2019 7:41,GET,/image/61552/productModel/200x200,200,5543,Normal,0.272271732,12,0,0,7503.083333,19421,12,0
77752,5.114.49.193,1/22/2019 7:41,GET,/static/images/guarantees/bestPrice.png,200,7356,Normal,0.232921506,24,0,0,8490.833333,62894,23,0
77753,5.217.174.115,1/22/2019 7:41,GET,/settings/logo,200,4120,Normal,0.272271732,12,0,0,7503.083333,19421,12,0
77754,66.249.66.194,1/22/2019 7:41,GET,/m/filter,302,0,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77755,195.181.169.141,1/22/2019 7:41,POST,/orderAdministration/saveCourier,200,1309,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77756,195.181.169.141,1/22/2019 7:41,GET,/rapidGrails/jsonList,200,1352,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77757,5.119.46.19,1/22/2019 7:41,GET,/image/5391/productModel/200x200,200,6466,Normal,0.182487617,41,0,0,9625.463415,62894,40,0
77758,5.235.160.16,1/22/2019 7:41,GET,/image/24087,200,5895,Normal,0.334675473,1,0,0,5895,5895,1,0
77759,5.235.12.8,1/22/2019 7:41,GET,/image/32856,200,3171,Normal,0.334745918,1,0,0,3171,3171,1,0
77760,5.232.247.1,1/22/2019 7:41,GET,/image/23336,200,3721,Normal,0.33815937,1,0,0,3721,3721,1,0
77761,5.218.83.153,1/22/2019 7:41,GET,/image/33888,200,3975,Normal,0.343122912,1,0,0,3975,3975,1,0
77762,5.119.46.19,1/22/2019 7:41,GET,/image/40/productTypeType,200,11130,Normal,0.182487617,41,0,0,9625.463415,62894,40,0
77763,5.119.46.19,1/22/2019 7:41,GET,/image/777/mainSlideMobile,200,61373,Normal,0.182487617,41,0,0,9625.463415,62894,40,0
77764,5.119.46.19,1/22/2019 7:41,GET,/image/39/productTypeType,200,11012,Normal,0.182487617,41,0,0,9625.463415,62894,40,0
77765,5.114.49.193,1/22/2019 7:41,GET,/image/47317/productModel/200x200,200,4630,Normal,0.232921506,24,0,0,8490.833333,62894,23,0
77766,195.181.169.141,1/22/2019 7:41,POST,/orderAdministration/list/transmitted,200,2625,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77767,195.181.169.141,1/22/2019 7:41,POST,/orderAdministration/saveCourier,200,1295,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77768,195.181.169.141,1/22/2019 7:41,GET,/orderAdministration/assignCourier/187239,200,536,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77769,195.181.169.141,1/22/2019 7:41,GET,/rapidGrails/jsonList,200,1127,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77770,195.181.169.141,1/22/2019 7:41,GET,/rapidGrails/jsonList,200,1454,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77771,195.181.169.141,1/22/2019 7:41,GET,/plugins/rapid-grails-0.1/js/criteria.js,302,0,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77772,195.181.169.141,1/22/2019 7:41,GET,/rapidGrails/jsonList,200,1453,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77773,195.181.169.141,1/22/2019 7:41,POST,/orderAdministration/saveCourier,200,1276,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77774,195.181.169.141,1/22/2019 7:41,GET,/plugins/rapid-grails-0.1/js/criteria.js,302,0,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77775,195.181.169.141,1/22/2019 7:41,GET,/orderAdministration/assignCourier/187286,200,536,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77776,195.181.169.141,1/22/2019 7:41,POST,/orderAdministration/saveCourier,200,1239,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77777,195.181.169.141,1/22/2019 7:41,GET,/orderAdministration/assignCourier/187314,200,535,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77778,195.181.169.141,1/22/2019 7:41,POST,/orderAdministration/list/transmitted,200,2628,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77779,195.181.169.141,1/22/2019 7:41,GET,/plugins/rapid-grails-0.1/js/criteria.js,302,0,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77780,195.181.169.141,1/22/2019 7:41,GET,/rapidGrails/jsonList,200,1352,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77781,195.181.169.141,1/22/2019 7:41,POST,/orderAdministration/list/transmitted,200,2626,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77782,195.181.169.141,1/22/2019 7:41,POST,/orderAdministration/list/transmitted,200,2626,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77783,195.181.169.141,1/22/2019 7:41,GET,/plugins/rapid-grails-0.1/js/criteria.js,302,0,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77784,195.181.169.141,1/22/2019 7:41,GET,/rapidGrails/jsonList,200,1352,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77785,195.181.169.141,1/22/2019 7:41,GET,/orderAdministration/assignCourier/187155,200,535,Normal,0.205016863,22,0,0,1175.272727,2628,8,0
77786,66.249.66.194,1/22/2019 7:41,GET,/filter/p65%2Cv579%7CLED%2Cb126%2Cb43%2Cv578%7CUltra%20HD%20-%204K,200,31439,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77787,31.56.70.159,1/22/2019 7:41,GET,/image/8248,200,15414,Normal,0.270873174,14,0,0,22173.07143,65905,9,0
77788,5.114.49.193,1/22/2019 7:41,GET,/static/images/guarantees/support.png,200,6454,Normal,0.232921506,24,0,0,8490.833333,62894,23,0
77789,66.249.66.194,1/22/2019 7:41,GET,"/m/filter/b113,p62",200,18831,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77790,66.249.66.194,1/22/2019 7:41,GET,/m/article/61/%D8%B1%D9%85-(RAM)-%D9%88-%D8%A7%D9%86%D9%88%D8%A7%D8%B9-%D8%A2%D9%86,200,17660,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77791,66.249.66.194,1/22/2019 7:41,GET,/m/product/21578/%D8%B3%D8%A7%D8%B9%D8%AA-%D8%A8%D8%B1%D9%86%D8%B2-%D8%A2%D9%BE%D8%A7%D8%AF%D8%A7%D9%86%D8%A7-%D9%85%D8%AF%D9%84-%D8%AE%D9%88%D8%B1%D8%B4%DB%8C%D8%AF%DB%8C,200,19679,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77792,66.249.66.194,1/22/2019 7:41,GET,/filter/p72%2Cv1%7C%D9%85%D8%B4%DA%A9%DB%8C.%2Cb175%2Cb18,302,0,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77793,66.249.66.194,1/22/2019 7:41,GET,/browse/iron/%D8%A7%D8%AA%D9%88,200,34370,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77794,66.249.66.194,1/22/2019 7:41,GET,/product/21578/%D8%B3%D8%A7%D8%B9%D8%AA-%D8%A8%D8%B1%D9%86%D8%B2-%D8%A2%D9%BE%D8%A7%D8%AF%D8%A7%D9%86%D8%A7-%D9%85%D8%AF%D9%84-%D8%AE%D9%88%D8%B1%D8%B4%DB%8C%D8%AF%DB%8C,302,0,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77795,66.249.66.194,1/22/2019 7:41,GET,/m/filter,302,0,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77796,66.249.66.194,1/22/2019 7:41,GET,/filter/p5767%2Cstexists%2Cv1%7C%D9%86%D9%82%D8%B1%D9%87%20%D8%A7%DB%8C%20%D8%A2%D8%A8%DB%8C%2Cv1%7C%D8%B5%D9%88%D8%B1%D8%AA%DB%8C.,302,0,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77797,66.249.66.194,1/22/2019 7:41,GET,/m/filter,302,0,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77798,66.249.66.194,1/22/2019 7:41,GET,/product/30028/59595/%D8%A7%D8%AA%D9%88-%D8%A8%D8%AE%D8%A7%D8%B1-%D8%A8%D9%88%D8%B4-%D9%85%D8%AF%D9%84-TDA3028014,200,42887,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77799,66.249.66.194,1/22/2019 7:41,GET,"/m/filter/b1,b103,b126,b143,b147,b148,b151,b152,b183,b185,b188,b19,b20,b203,b209,b216,b22,b221,b226,b231,b238,b249,b256,b258,b261,b270,b3,b308,b32,b36,b41,b42,b43,b435,b441,b481,b484,b5,b50,b523,b542,b543,b548,b570,b584,b598,b613,b614,b615,b647,b648,b651,b703,b74,b795,b80,b877,b879,b88,b880,b890,b900,b903,stexists",200,27553,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77800,66.249.66.194,1/22/2019 7:41,GET,/filter/p11676%2Cv1%7C%D9%82%D8%B1%D9%85%D8%B2%2Cv1%7C%D9%85%D8%B4%DA%A9%DB%8C%20%D8%B7%D9%88%D8%B3%DB%8C%2Cv1%7C%D9%85%D8%B4%DA%A9%DB%8C,200,30827,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77801,66.249.66.194,1/22/2019 7:41,GET,/m/filter,302,0,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77802,66.249.66.194,1/22/2019 7:41,GET,/filter/p11676%2Cv1%7C%D9%82%D8%B1%D9%85%D8%B2%2Cv1%7C%D9%85%D8%B4%DA%A9%DB%8C%20%D8%B7%D9%88%D8%B3%DB%8C%2Cv1%7C%D9%85%D8%B4%DA%A9%DB%8C,302,0,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77803,66.249.66.194,1/22/2019 7:41,GET,/filter/p72%2Cv1%7C%D9%85%D8%B4%DA%A9%DB%8C.%2Cb175%2Cb18,200,31802,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77804,66.249.66.194,1/22/2019 7:41,GET,/m/filter/b185,200,21481,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77805,66.249.66.194,1/22/2019 7:41,GET,"/m/filter/b126,p3",200,19301,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77806,66.249.66.194,1/22/2019 7:41,GET,/m/product/31952/62169/%D8%B3%DB%8C%D9%86%D9%85%D8%A7+%D8%AE%D8%A7%D9%86%DA%AF%DB%8C++%D8%A7%D9%84+%D8%AC%DB%8C+%D9%85%D8%B4%DA%A9%DB%8C.+%D9%85%D8%AF%D9%84+ARX8+%D8%A8%D8%A7+%DA%AF%D8%A7%D8%B1%D8%A7%D9%86%D8%AA%DB%8C+18+%D9%85%D8%A7%D9%87%D9%87+%DA%AF%D9%84%D8%AF%DB%8C%D8%B1%D8%A7%D9%86+%28%D8%B3%DB%8C%D8%B3%D8%AA%D9%85+%D9%87%D8%A7%DB%8C+%D8%B5%D9%88%D8%AA%DB%8C%29,302,0,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77807,66.249.66.194,1/22/2019 7:41,GET,/product/31952/62169/%D8%B3%DB%8C%D9%86%D9%85%D8%A7%20%D8%AE%D8%A7%D9%86%DA%AF%DB%8C%20%20%D8%A7%D9%84%20%D8%AC%DB%8C%20%D9%85%D8%B4%DA%A9%DB%8C.%20%D9%85%D8%AF%D9%84%20ARX8%20%D8%A8%D8%A7%20%DA%AF%D8%A7%D8%B1%D8%A7%D9%86%D8%AA%DB%8C%2018%20%D9%85%D8%A7%D9%87%D9%87%20%DA%AF%D9%84%D8%AF%DB%8C%D8%B1%D8%A7%D9%86%20%28%D8%B3%DB%8C%D8%B3%D8%AA%D9%85%20%D9%87%D8%A7%DB%8C%20%D8%B5%D9%88%D8%AA%DB%8C%29,404,32626,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77808,66.249.66.194,1/22/2019 7:41,GET,/m/article/608/%D8%B9%D9%84%D8%AA-%D8%B5%D8%AF%D8%A7-%D8%AF%D8%A7%D8%AF%D9%86-%DA%AF%D8%B1%D8%AF%D9%86-%D9%88-%D8%AF%D8%B1%D9%85%D8%A7%D9%86-%D8%A2%D9%86,200,20808,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77809,5.119.46.19,1/22/2019 7:41,GET,/favicon.ico,200,0,Normal,0.182487617,41,0,0,9625.463415,62894,40,0
77810,5.116.58.138,1/22/2019 7:41,GET,/image/33751,200,7756,Normal,0.32693204,1,0,0,7756,7756,1,0
77811,37.148.38.210,1/22/2019 7:41,GET,/image/8972,200,2489,Normal,0.305890965,3,0,0,2439.333333,2604,3,0
77812,37.148.38.210,1/22/2019 7:41,GET,/image/33938,200,2225,Normal,0.305890965,3,0,0,2439.333333,2604,3,0
77813,37.148.38.210,1/22/2019 7:41,GET,/image/8977,200,2604,Normal,0.305890965,3,0,0,2439.333333,2604,3,0
77814,5.119.46.19,1/22/2019 7:41,GET,/image/43/brand,200,2376,Normal,0.182487617,41,0,0,9625.463415,62894,40,0
77815,5.119.46.19,1/22/2019 7:41,GET,/image/238/brand,200,2451,Normal,0.182487617,41,0,0,9625.463415,62894,40,0
77816,5.119.46.19,1/22/2019 7:41,GET,/image/58728/productModel/200x200,200,6091,Normal,0.182487617,41,0,0,9625.463415,62894,40,0
77817,5.119.46.19,1/22/2019 7:41,GET,/settings/logo,200,4120,Normal,0.182487617,41,0,0,9625.463415,62894,40,0
77818,66.249.66.194,1/22/2019 7:41,GET,"/m/filter/b231,p1392",200,18581,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77819,66.249.66.194,1/22/2019 7:41,GET,/filter/p5767%2Cstexists%2Cv1%7C%D9%86%D9%82%D8%B1%D9%87%20%D8%A7%DB%8C%20%D8%A2%D8%A8%DB%8C%2Cv1%7C%D8%B5%D9%88%D8%B1%D8%AA%DB%8C.,200,32235,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77820,5.116.45.131,1/22/2019 7:41,GET,/amp-helper-frame.html,200,133,Normal,0.333253057,1,0,0,133,133,1,0
77821,66.249.66.194,1/22/2019 7:41,GET,/m/browse/Unit/%D8%B5%D9%86%D8%AF%D9%84%DB%8C-%D8%A2%D8%B1%D8%A7%DB%8C%D8%B4%DA%AF%D8%A7%D9%87%DB%8C-(%DB%8C%D9%88%D9%86%DB%8C%D8%AA),200,17752,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77822,66.249.66.194,1/22/2019 7:41,GET,/product/33130/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%B8%D8%B1%D9%81%D8%B4%D9%88%DB%8C%DB%8C-%D8%B1%D9%88%D9%85%DB%8C%D8%B2%DB%8C-%D8%B2%DB%8C%D8%B1%D9%88%D9%88%D8%A7%D8%AA-%D9%85%D8%AF%D9%84-ZEROWATT-Front-Control-Dishwasher-ZDCF6-3,200,41089,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77823,66.249.66.194,1/22/2019 7:41,GET,/m/browse/iron/%D8%A7%D8%AA%D9%88,200,19878,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77824,66.249.66.194,1/22/2019 7:41,GET,/m/product/21555/%D9%85%DB%8C%D9%88%D9%87-%D8%AE%D9%88%D8%B1%DB%8C-%D8%A8%D8%B1%D9%86%D8%B2-%D8%A2%D9%BE%D8%A7%D8%AF%D8%A7%D9%86%D8%A7-%D9%85%D8%AF%D9%84-%DA%A9%D9%86%D8%A7%D8%B1-%D8%B3%D8%A7%D9%84%D9%86%DB%8C-4%D9%BE%D8%A7%DB%8C%D9%87-%DA%A9%D8%A7%D9%84%D8%B3%DA%A9%D9%87-%D8%A7%DB%8C-%D8%A8%D8%B4%D9%82%D8%A7%D8%A8%DB%8C-MK134,200,19723,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77825,66.249.66.194,1/22/2019 7:41,GET,/filter/p6385%2Cv1%7C%20%20%D8%A7%D8%B3%D8%AA%DB%8C%D9%84%2Cv1%7C%D8%B7%D9%88%D8%B3%DB%8C%20%D8%A2%D8%A8%DB%8C%2Cv1%7C%D9%85%D8%B4%DA%A9%DB%8C%20%D8%A2%D8%A8%DB%8C,200,33533,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77826,66.249.66.194,1/22/2019 7:41,GET,/m/product/30465/%D8%A7%D8%AA%D9%88-%D9%BE%D8%B1%D8%B3%DB%8C-%DA%98%D8%A7%D9%86%D9%88%D9%85%D9%87-%D9%85%D8%AF%D9%84-JANOME-Steam-Press-3100,200,21032,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77827,66.249.66.194,1/22/2019 7:41,GET,/m/product/32190/%D8%AA%D8%A8%D9%84%D8%AA-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-Lenovo-Tab-S8-50LC-(2014)-Wifi-Tablet,200,21202,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77828,66.249.66.194,1/22/2019 7:41,GET,"/m/filter/b1,p62",200,18965,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77829,66.249.66.194,1/22/2019 7:41,GET,"/m/filter/b2,p6",200,19443,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77830,66.249.66.194,1/22/2019 7:41,GET,/m/product/29834/59338/%D8%B3%DB%8C%D9%86%D9%85%D8%A7+%D8%AE%D8%A7%D9%86%DA%AF%DB%8C++%D8%B3%D9%88%D9%86%DB%8C+%D9%85%D8%B4%DA%A9%DB%8C.+%D9%85%D8%AF%D9%84+MHC-V6D+%D8%A8%D8%A7+%DA%AF%D8%A7%D8%B1%D8%A7%D9%86%D8%AA%DB%8C+%D8%A8%D8%A7%D8%B2%D8%B1%DA%AF%D8%A7%D9%86%DB%8C+%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,302,0,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77831,66.249.66.194,1/22/2019 7:41,GET,/product/29834/59338/%D8%B3%DB%8C%D9%86%D9%85%D8%A7%20%D8%AE%D8%A7%D9%86%DA%AF%DB%8C%20%20%D8%B3%D9%88%D9%86%DB%8C%20%D9%85%D8%B4%DA%A9%DB%8C.%20%D9%85%D8%AF%D9%84%20MHC-V6D%20%D8%A8%D8%A7%20%DA%AF%D8%A7%D8%B1%D8%A7%D9%86%D8%AA%DB%8C%20%D8%A8%D8%A7%D8%B2%D8%B1%DA%AF%D8%A7%D9%86%DB%8C%20%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,404,33691,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77832,66.249.66.194,1/22/2019 7:41,GET,"/m/filter/b67,p65",200,18914,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77833,66.249.66.194,1/22/2019 7:41,GET,/product/30465/60162/%D8%A7%D8%AA%D9%88-%D9%BE%D8%B1%D8%B3%DB%8C-%DA%98%D8%A7%D9%86%D9%88%D9%85%D9%87-%D9%85%D8%AF%D9%84-3100,200,42732,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77834,66.249.66.194,1/22/2019 7:41,GET,/filter/p49,200,32890,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77835,66.249.66.194,1/22/2019 7:41,GET,/m/product/14226/%D8%B5%D9%86%D8%AF%D9%84%DB%8C-%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA%DB%8C-%D8%A7%D8%B1%D9%88%D9%86%D8%AF-%D9%85%D8%AF%D9%84-Arvand-Executive-Chair-%281716%29,200,21510,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77836,66.249.66.194,1/22/2019 7:41,GET,/m/browse/dishwasher/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%B8%D8%B1%D9%81%D8%B4%D9%88%DB%8C%DB%8C,200,19389,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77837,66.249.66.194,1/22/2019 7:41,GET,/m/product/30963/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%AF%D9%88%D9%82%D9%84%D9%88-%D8%A7%D9%84-%D8%AC%DB%8C-%D9%85%D8%AF%D9%84-LF25RL-LF25FL,200,21592,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77838,66.249.66.194,1/22/2019 7:41,GET,/product/25509/%D8%B4%D9%85%D8%B3-%D8%AA%D8%A8%D8%B1%DB%8C%D8%B2%DB%8C-%D8%A7%D9%86%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D9%85%DB%8C%D8%B1%D8%AF%D8%B4%D8%AA%DB%8C-%D9%85%D8%AF%D9%84-%D8%BA%D8%B2%D9%84%DB%8C%D8%A7%D8%AA-%D8%B4%D9%85%D8%B3-%D8%AE%D9%88%D8%B4%D9%86%D9%80%D9%80%D9%88%DB%8C%D8%B3%DB%8C-%D9%85%D9%87%D9%80%D9%80%D9%80%D8%AF%DB%8C-%D8%A2%D8%B0%D8%B1-%D9%86%DB%8C%D9%80%D9%80%D9%88%D8%A7%D8%B1,200,40657,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77839,66.249.66.194,1/22/2019 7:41,GET,/m/search/%DA%AF/null%2Cb80%2Cb194,302,0,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77840,66.249.66.194,1/22/2019 7:41,GET,"/m/filter/b256,p44",200,18985,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77841,66.249.66.194,1/22/2019 7:41,GET,"/m/filter/b1,b103,b126,b143,b147,b148,b151,b152,b183,b185,b188,b19,b20,b203,b209,b216,b22,b221,b226,b249,b256,b258,b261,b270,b3,b308,b32,b36,b41,b42,b43,b435,b441,b481,b484,b5,b50,b523,b542,b543,b548,b570,b584,b598,b613,b614,b619,b647,b648,b651,b703,b74,b795,b80,b877,b88,b880,b890,b900,b903,stexists",200,27403,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77842,66.249.66.194,1/22/2019 7:41,GET,/filter/b762%2Cb542%2Cb783,200,35707,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77843,86.55.152.114,1/22/2019 7:41,GET,/image/33888,200,3975,Normal,0.343122912,1,0,0,3975,3975,1,0
77844,5.115.211.99,1/22/2019 7:41,GET,/image/33889,200,3331,Normal,0.33753552,1,0,0,3331,3331,1,0
77845,66.249.66.194,1/22/2019 7:41,GET,"/m/filter/b1,b103,b126,b135,b143,b147,b148,b151,b152,b168,b183,b185,b188,b19,b20,b203,b209,b216,b22,b221,b226,b231,b238,b249,b256,b258,b261,b270,b3,b308,b32,b36,b41,b42,b43,b435,b441,b481,b484,b5,b50,b523,b542,b543,b548,b570,b584,b598,b613,b614,b63,b647,b648,b651,b701,b703,b74,b795,b80,b877,b879,b88,b880,b890,b900,b99,stexists",200,27636,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77846,66.249.66.194,1/22/2019 7:41,GET,/filter/b762%2Cb542%2Cb783,302,0,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77847,40.77.167.170,1/22/2019 7:41,GET,/filter/b148%2Cb8%2Cp1,200,38418,Normal,0.295617992,5,0,0,37630.2,39255,5,0
77848,66.249.66.194,1/22/2019 7:41,GET,/m/browse/hairdryer/%D8%B3%D8%B4%D9%88%D8%A7%D8%B1,200,19542,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77849,66.249.66.194,1/22/2019 7:41,GET,/product/17204/%D8%A2%D8%A8%D9%85%DB%8C%D9%88%D9%87-%DA%AF%DB%8C%D8%B1%DB%8C-%D8%A8%D8%A7%DB%8C%D8%AA%D8%B1%D9%88%D9%86-%D9%85%D8%AF%D9%84-BAM-1865,200,40579,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77850,66.249.66.194,1/22/2019 7:41,GET,"/m/filter/b103,b105,b135,b136,b151,b168,b185,b186,b192,b194,b198,b20,b202,b203,b213,b221,b226,b231,b256,b32,b41,b435,b441,b481,b484,b497,b50,b523,b570,b584,b597,b598,b6,b610,b613,b615,b63,b645,b647,b67,b679,b701,b724,b74,b795,b8,b80,b854,b861,b874,b88,b904,b95,stexists",200,26403,Normal,0.084872378,58,0.034482759,0,19360.41379,42973,47,0
77851,5.114.49.193,1/22/2019 7:41,GET,/static/images/guarantees/fastDelivery.png,200,7713,Normal,0.232921506,24,0,0,8490.833333,62894,23,0
77852,5.119.46.19,1/22/2019 7:41,GET,/image/58650/productModel/200x200,200,4107,Normal,0.182487617,41,0,0,9625.463415,62894,40,0
77853,31.56.70.159,1/22/2019 7:41,GET,/settings/logo,200,4120,Normal,0.270873174,14,0,0,22173.07143,65905,9,0
77854,31.56.70.159,1/22/2019 7:41,GET,/image/8248,200,17439,Normal,0.270873174,14,0,0,22173.07143,65905,9,0
77855,81.12.48.4,1/22/2019 7:41,GET,/image/%7B%7BbasketItem.id%7D%7D,200,5,Attack,-0.034764534,116,0,0,8313.051724,185207,108,0
77856,81.12.48.4,1/22/2019 7:41,GET,/image/213/brand,200,2328,Attack,-0.034764534,116,0,0,8313.051724,185207,108,0
77857,81.12.48.4,1/22/2019 7:41,GET,/image/8464/product/50x50,200,1139,Attack,-0.034764534,116,0,0,8313.051724,185207,108,0
77858,81.12.48.4,1/22/2019 7:41,GET,/plugins/ckeditor-3.6.2.2/js/ckeditor/ckeditor.js,302,0,Attack,-0.034764534,116,0,0,8313.051724,185207,108,0
77859,81.12.48.4,1/22/2019 7:41,GET,/image/8464,200,8033,Attack,-0.034764534,116,0,0,8313.051724,185207,108,0
77860,81.12.48.4,1/22/2019 7:41,GET,/image/8464,200,15487,Attack,-0.034764534,116,0,0,8313.051724,185207,108,0
77861,81.12.48.4,1/22/2019 7:41,GET,/image/8464,200,26683,Attack,-0.034764534,116,0,0,8313.051724,185207,108,0
77862,81.12.48.4,1/22/2019 7:41,GET,/image/8464,200,58216,Attack,-0.034764534,116,0,0,8313.051724,185207,108,0
